Week Ending,Provider State,Residents Total Admissions COVID-19,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases
2020-08-16,VA,1113.0,3109.0,2457.0,2775.0,786.0,31357.0,24341.0,8.0,5.0,2316.0,2454.0,14.0,134.0,30.0,37860.29999999998,9925.199999999995,5572.9
2020-08-16,VT,16.0,98.0,276.0,352.0,33.0,2938.0,2225.0,0.0,0.0,62.0,353.0,0.0,9.0,0.0,1275.2,421.70000000000005,68.0
2020-08-16,WA,700.0,1635.0,1328.0,1579.0,398.0,18736.0,13332.0,2.0,4.0,1257.0,1585.0,5.0,167.0,4.0,26866.900000000005,6725.200000000002,2146.0000000000005
2020-08-16,WI,679.0,1040.0,1383.0,3479.0,243.0,27993.0,19692.0,0.0,1.0,1128.0,3152.0,3.0,121.0,0.0,17161.300000000007,4089.7999999999984,1946.1000000000001
2020-08-16,WV,74.0,421.0,585.0,1225.0,69.0,10519.0,8850.0,0.0,0.0,335.0,557.0,0.0,0.0,0.0,5931.100000000001,1025.5,161.1
2020-08-16,WY,13.0,16.0,66.0,201.0,5.0,2889.0,2212.0,0.0,2.0,41.0,180.0,0.0,0.0,0.0,285.7,89.3,31.3
2020-08-23,AK,10.0,20.0,44.0,39.0,2.0,830.0,676.0,0.0,0.0,39.0,103.0,0.0,0.0,0.0,930.3000000000001,90.9,10.5
2020-08-23,AL,1186.0,5856.0,2629.0,3116.0,887.0,26508.0,19588.0,136.0,251.0,4714.0,3274.0,17.0,25.0,1.0,70262.60000000002,11083.200000000004,2844.6999999999994
2020-08-23,AR,322.0,1975.0,1846.0,1945.0,365.0,23656.0,15530.0,3.0,4.0,1637.0,1495.0,5.0,0.0,0.0,32681.100000000006,6360.499999999997,2256.799999999999
2020-08-23,AZ,2173.0,2732.0,1498.0,1893.0,591.0,15764.0,9951.0,206.0,315.0,2106.0,1660.0,4.0,316.0,14.0,38975.79999999998,8291.300000000001,3379.8999999999996
2020-08-23,CA,10252.0,20298.0,23020.0,12486.0,3810.0,114670.0,85260.0,319.0,276.0,16156.0,10911.0,83.0,3086.0,353.0,279470.99999999977,52757.80000000005,21621.39999999999
2020-08-23,CO,651.0,1388.0,1087.0,2140.0,520.0,20153.0,14631.0,0.0,0.0,1219.0,1185.0,5.0,19.0,2.0,20974.199999999997,7894.800000000001,3256.6
2020-08-23,CT,2435.0,6437.0,2747.0,4469.0,1879.0,24403.0,18071.0,0.0,0.0,3054.0,1386.0,14.0,45.0,0.0,71980.69999999998,21169.499999999996,5250.800000000003
2020-08-23,DC,319.0,487.0,301.0,254.0,93.0,2608.0,1970.0,2.0,1.0,300.0,97.0,6.0,16.0,0.0,4236.5,1012.4,374.5
2020-08-23,DE,339.0,783.0,409.0,575.0,245.0,4826.0,3466.0,0.0,0.0,503.0,325.0,1.0,7.0,0.0,8355.3,2639.2,1056.4
2020-08-23,FL,7085.0,13670.0,6464.0,8393.0,2635.0,81134.0,62023.0,931.0,1222.0,16066.0,5657.0,40.0,244.0,45.0,152561.1,29702.70000000001,12484.199999999997
2020-08-23,GA,2363.0,8102.0,4460.0,4192.0,1504.0,38080.0,27953.0,7.0,17.0,5215.0,3171.0,16.0,112.0,21.0,100290.09999999999,19180.70000000002,10117.499999999998
2020-08-23,GU,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-23,HI,27.0,45.0,273.0,256.0,0.0,4201.0,3381.0,0.0,0.0,41.0,370.0,2.0,110.0,20.0,405.09999999999997,0.0,0.0
2020-08-23,IA,502.0,1894.0,2431.0,2797.0,504.0,28735.0,20788.0,123.0,161.0,1675.0,4103.0,15.0,109.0,12.0,37432.50000000002,10057.4,3966.0
2020-08-23,ID,89.0,577.0,352.0,395.0,80.0,5922.0,3763.0,0.0,2.0,519.0,683.0,0.0,25.0,3.0,10906.2,1630.8,246.4
2020-08-23,IL,5142.0,10568.0,5581.0,8827.0,2916.0,87127.0,57246.0,1.0,5.0,7470.0,5044.0,44.0,384.0,47.0,122516.10000000015,34111.10000000003,17603.399999999987
2020-08-23,IN,1235.0,4494.0,2221.0,4261.0,1546.0,50077.0,34087.0,25.0,61.0,3316.0,2054.0,17.0,197.0,38.0,71130.39999999998,27509.300000000007,10092.200000000003
2020-08-23,KS,367.0,857.0,1159.0,1572.0,168.0,20667.0,15911.0,15.0,19.0,917.0,2090.0,1.0,25.0,0.0,15976.100000000004,3576.899999999999,1459.3
2020-08-23,KY,966.0,2381.0,1110.0,2175.0,452.0,26250.0,20656.0,0.0,0.0,1722.0,1502.0,8.0,227.0,0.0,33152.600000000006,6980.699999999999,2138.5
2020-08-23,LA,2139.0,7118.0,1312.0,4076.0,1646.0,33441.0,21791.0,157.0,128.0,5469.0,1282.0,26.0,150.0,27.0,90953.20000000003,22868.400000000005,8679.599999999997
2020-08-23,MA,3859.0,10507.0,4004.0,6942.0,3542.0,42425.0,30514.0,2.0,0.0,6240.0,1917.0,21.0,107.0,8.0,130129.10000000002,43787.400000000016,20735.200000000004
2020-08-23,MD,1872.0,5155.0,1641.0,3795.0,1247.0,27058.0,20163.0,7.0,15.0,3400.0,1463.0,25.0,339.0,1.0,54526.50000000002,13371.399999999994,6626.900000000002
2020-08-23,ME,56.0,261.0,469.0,771.0,44.0,6614.0,5476.0,0.0,0.0,192.0,703.0,0.0,6.0,0.0,4005.9,631.6999999999999,209.3
2020-08-23,MI,2801.0,4036.0,2472.0,9915.0,1540.0,39742.0,31675.0,23.0,19.0,4151.0,6544.0,31.0,288.0,0.0,50694.79999999998,19381.399999999998,11338.100000000002
2020-08-23,MN,934.0,2077.0,1922.0,3403.0,677.0,27448.0,21362.0,1.0,0.0,1909.0,4511.0,10.0,52.0,38.0,27917.40000000001,9700.599999999995,4506.700000000001
2020-08-23,MO,938.0,3789.0,2154.0,3907.0,706.0,54274.0,35047.0,123.0,60.0,2539.0,2547.0,13.0,3.0,0.0,50316.100000000006,9413.8,4963.700000000001
2020-08-23,MS,598.0,4021.0,2168.0,1794.0,814.0,17747.0,13736.0,109.0,243.0,3017.0,2259.0,23.0,31.0,3.0,61513.59999999999,12874.900000000005,3719.2999999999993
2020-08-23,MT,49.0,22.0,132.0,320.0,4.0,5725.0,3585.0,0.0,0.0,52.0,420.0,0.0,0.0,0.0,470.80000000000007,121.5,123.3
2020-08-23,NC,1387.0,4583.0,2893.0,4402.0,978.0,44531.0,32667.0,40.0,249.0,3255.0,2842.0,24.0,91.0,2.0,60889.699999999975,13769.599999999997,6130.7
2020-08-23,ND,63.0,261.0,195.0,736.0,51.0,5758.0,4784.0,0.0,1.0,504.0,990.0,2.0,0.0,0.0,3062.8999999999996,512.0999999999999,554.6
2020-08-23,NE,245.0,633.0,754.0,1568.0,189.0,14529.0,10050.0,53.0,100.0,650.0,1872.0,1.0,29.0,0.0,14167.2,5006.099999999999,917.1
2020-08-23,NH,201.0,1022.0,840.0,1105.0,269.0,7331.0,5758.0,0.0,0.0,516.0,1020.0,2.0,15.0,0.0,10724.300000000001,2912.2,601.8
2020-08-23,NJ,5511.0,12661.0,3727.0,7940.0,4111.0,51626.0,34080.0,191.0,549.0,7363.0,2056.0,102.0,405.0,28.0,128983.70000000003,42744.800000000025,16065.899999999989
2020-08-23,NM,297.0,565.0,165.0,730.0,179.0,6835.0,4722.0,0.0,0.0,460.0,161.0,1.0,0.0,0.0,9071.599999999999,3155.4,814.5999999999999
2020-08-23,NV,616.0,1107.0,1067.0,518.0,172.0,6893.0,4870.0,17.0,30.0,878.0,895.0,5.0,208.0,34.0,13346.500000000002,2532.4000000000005,605.8999999999999
2020-08-23,NY,9397.0,12937.0,7094.0,13190.0,4616.0,111870.0,88843.0,1236.0,6256.0,14330.0,3861.0,55.0,1645.0,245.0,85883.30000000006,29791.4,26750.699999999968
2020-08-23,OH,2892.0,6872.0,4134.0,8917.0,1696.0,84390.0,64328.0,0.0,10.0,4952.0,3412.0,21.0,575.0,45.0,107003.09999999999,26679.899999999987,12455.500000000002
2020-08-23,OK,512.0,1448.0,1083.0,1602.0,247.0,27440.0,16422.0,0.0,0.0,1063.0,1531.0,8.0,66.0,15.0,28425.8,4864.199999999999,1286.0999999999995
2020-08-23,OR,325.0,341.0,654.0,1169.0,70.0,9439.0,6540.0,0.0,0.0,347.0,785.0,0.0,6.0,0.0,7457.3,1299.5,230.5
2020-08-23,PA,4050.0,12248.0,8704.0,20150.0,3625.0,85312.0,64618.0,280.0,177.0,7001.0,6539.0,23.0,325.0,36.0,125152.20000000003,38855.00000000004,15365.900000000003
2020-08-23,PR,0.0,1.0,1.0,2.0,0.0,182.0,87.0,0.0,0.0,1.0,5.0,0.0,12.0,0.0,66.7,0.0,0.0
2020-08-23,RI,571.0,1654.0,578.0,1143.0,540.0,8397.0,6222.0,0.0,0.0,1008.0,419.0,7.0,14.0,0.0,19389.4,6394.700000000001,1681.5000000000002
2020-08-23,SC,1246.0,4335.0,2256.0,2755.0,785.0,19921.0,15134.0,140.0,218.0,2790.0,2274.0,13.0,22.0,0.0,51987.200000000026,9411.7,3439.6000000000004
2020-08-23,SD,107.0,165.0,326.0,573.0,54.0,6510.0,5313.0,0.0,0.0,277.0,823.0,1.0,5.0,3.0,2954.5,743.1,491.8
2020-08-23,TN,938.0,2320.0,1468.0,3886.0,356.0,35922.0,24393.0,65.0,526.0,3153.0,1607.0,3.0,195.0,45.0,29334.199999999997,4656.699999999999,2330.1
2020-08-23,TX,4597.0,17314.0,6005.0,9606.0,3040.0,131403.0,76274.0,353.0,684.0,13189.0,5522.0,48.0,375.0,117.0,278843.6000000001,51249.5,14415.099999999988
2020-08-23,UT,516.0,563.0,488.0,441.0,136.0,7709.0,5068.0,12.0,41.0,641.0,582.0,1.0,145.0,0.0,11226.999999999996,2922.2000000000003,962.8
2020-08-23,VA,1187.0,3264.0,2570.0,2887.0,809.0,31357.0,24436.0,6.0,17.0,2440.0,2576.0,14.0,129.0,28.0,39347.40000000001,10064.6,5649.6
2020-08-23,VT,18.0,98.0,280.0,373.0,33.0,2938.0,2205.0,0.0,0.0,62.0,363.0,0.0,9.0,0.0,1207.0999999999997,399.6,68.0
2020-08-23,WA,747.0,1700.0,1375.0,1657.0,413.0,18734.0,13212.0,1.0,1.0,1311.0,1661.0,5.0,167.0,1.0,28017.599999999995,7059.3,2277.7
2020-08-23,WI,693.0,1077.0,1455.0,3659.0,249.0,27993.0,19659.0,0.0,0.0,1179.0,3316.0,3.0,120.0,0.0,17364.2,4116.400000000001,2013.0000000000007
2020-08-23,WV,78.0,574.0,624.0,1285.0,74.0,10519.0,8826.0,0.0,0.0,426.0,587.0,0.0,0.0,0.0,7936.2,1129.6000000000001,167.4
2020-08-23,WY,13.0,16.0,66.0,215.0,5.0,2889.0,2623.0,5.0,17.0,43.0,182.0,0.0,0.0,0.0,275.9,86.2,31.3
2020-08-30,AK,11.0,20.0,45.0,39.0,2.0,830.0,671.0,14.0,3.0,41.0,112.0,0.0,0.0,0.0,1066.7,105.3,10.5
2020-08-30,AL,1280.0,6227.0,2696.0,3274.0,937.0,26423.0,19468.0,161.0,575.0,4972.0,3370.0,19.0,25.0,3.0,74463.90000000005,11598.3,2867.0000000000005
2020-08-30,AR,349.0,2174.0,1969.0,2060.0,396.0,23586.0,15376.0,12.0,294.0,1781.0,1580.0,5.0,0.0,0.0,34968.6,6457.699999999997,2366.5
2020-08-30,AZ,2249.0,2772.0,1549.0,1958.0,600.0,15764.0,9813.0,230.0,288.0,2144.0,1698.0,5.0,314.0,12.0,38798.49999999996,8282.199999999999,3398.1
2020-08-30,CA,10799.0,21037.0,23948.0,12966.0,3960.0,114570.0,85421.0,343.0,347.0,16810.0,11195.0,86.0,3129.0,350.0,288981.8000000004,54924.600000000006,22056.399999999972
2020-08-30,CO,673.0,1434.0,1105.0,2222.0,529.0,20153.0,14631.0,5.0,164.0,1249.0,1214.0,5.0,19.0,2.0,21379.199999999997,8011.600000000003,3283.1
2020-08-30,CT,2471.0,6438.0,2755.0,4554.0,1881.0,24403.0,18100.0,0.0,0.0,3064.0,1394.0,14.0,45.0,0.0,71832.30000000002,21177.99999999999,5250.800000000001
2020-08-30,DC,324.0,487.0,301.0,258.0,93.0,2608.0,1989.0,0.0,1.0,304.0,103.0,6.0,16.0,0.0,4159.3,995.5,374.5
2020-08-30,DE,345.0,784.0,410.0,597.0,245.0,4826.0,3486.0,0.0,0.0,515.0,332.0,1.0,7.0,0.0,8305.800000000003,2619.7000000000003,1056.3000000000002
2020-08-30,FL,7672.0,14322.0,6718.0,8868.0,2796.0,81132.0,62038.0,1014.0,1368.0,16695.0,5824.0,42.0,241.0,41.0,159704.2,31343.100000000006,12641.099999999999
2020-08-30,GA,2491.0,8429.0,4638.0,4426.0,1593.0,38038.0,27789.0,178.0,127.0,5451.0,3291.0,17.0,112.0,8.0,104710.7000000001,20273.799999999996,9901.7
2020-08-30,GU,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,HI,31.0,75.0,362.0,280.0,8.0,4201.0,3375.0,0.0,0.0,68.0,432.0,2.0,110.0,20.0,662.9,85.9,78.2
2020-08-30,IA,523.0,1994.0,2573.0,2956.0,538.0,28795.0,20846.0,10.0,155.0,1816.0,4324.0,16.0,105.0,12.0,39585.99999999998,10665.400000000001,3913.6000000000004
2020-08-30,ID,99.0,600.0,356.0,419.0,88.0,5947.0,3739.0,78.0,170.0,543.0,706.0,0.0,25.0,0.0,11463.299999999997,1783.6999999999998,280.6
2020-08-30,IL,5251.0,10867.0,5682.0,9161.0,2967.0,87216.0,57403.0,4.0,14.0,7768.0,5214.0,45.0,386.0,43.0,126906.99999999996,34833.799999999996,17658.099999999988
2020-08-30,IN,1314.0,4623.0,2341.0,4447.0,1575.0,50114.0,34211.0,48.0,189.0,3478.0,2167.0,17.0,198.0,37.0,71034.99999999999,27832.999999999985,10286.0
2020-08-30,KS,391.0,937.0,1265.0,1671.0,200.0,20620.0,15847.0,9.0,86.0,1020.0,2226.0,1.0,25.0,0.0,17208.800000000003,4318.599999999999,1574.5
2020-08-30,KY,1013.0,2601.0,1143.0,2310.0,482.0,26260.0,20642.0,0.0,0.0,1905.0,1563.0,9.0,227.0,0.0,37917.799999999996,7317.700000000001,2225.9
2020-08-30,LA,2211.0,7354.0,1326.0,4202.0,1675.0,33444.0,22000.0,14.0,15.0,5638.0,1318.0,28.0,149.0,29.0,87913.5,20979.199999999993,8800.7
2020-08-30,MA,3936.0,10523.0,4042.0,7108.0,3550.0,42420.0,30438.0,1.0,3.0,6297.0,1944.0,21.0,107.0,8.0,131112.6,48576.400000000045,20772.79999999999
2020-08-30,MD,1938.0,5185.0,1657.0,3919.0,1253.0,27073.0,20156.0,16.0,26.0,3463.0,1490.0,26.0,336.0,0.0,54807.80000000005,13490.299999999996,6639.600000000003
2020-08-30,ME,57.0,263.0,490.0,812.0,46.0,6614.0,5449.0,0.0,1.0,197.0,733.0,0.0,6.0,0.0,4130.1,676.3,246.0
2020-08-30,MI,2833.0,4093.0,2536.0,10601.0,1544.0,39685.0,31605.0,32.0,97.0,4271.0,6667.0,31.0,287.0,0.0,51912.1,19666.300000000003,11217.200000000003
2020-08-30,MN,971.0,2179.0,1980.0,3553.0,699.0,27448.0,21358.0,0.0,2.0,2068.0,4724.0,12.0,51.0,37.0,29440.59999999998,10112.699999999999,4709.2
2020-08-30,MO,999.0,4287.0,2256.0,4133.0,777.0,54328.0,34867.0,12.0,26.0,2812.0,2677.0,13.0,3.0,0.0,61437.09999999999,10391.900000000001,5264.2
2020-08-30,MS,639.0,4240.0,2290.0,1894.0,855.0,17797.0,13668.0,128.0,66.0,3150.0,2322.0,26.0,31.0,3.0,64730.799999999996,13575.099999999997,3738.299999999999
2020-08-30,MT,54.0,26.0,142.0,333.0,4.0,5725.0,3568.0,2.0,1.0,57.0,446.0,2.0,0.0,0.0,553.8,126.0,123.3
2020-08-30,NC,1491.0,5095.0,2960.0,4674.0,1049.0,44531.0,32582.0,73.0,650.0,3595.0,2943.0,25.0,91.0,1.0,67240.39999999997,15320.800000000005,6222.999999999999
2020-08-30,ND,67.0,281.0,202.0,766.0,54.0,5756.0,4778.0,1.0,7.0,564.0,1049.0,3.0,0.0,0.0,3385.2,614.0000000000001,547.6
2020-08-30,NE,256.0,660.0,770.0,1637.0,198.0,14576.0,10038.0,56.0,102.0,691.0,1963.0,1.0,28.0,0.0,11209.5,3946.7,923.2999999999998
2020-08-30,NH,204.0,1023.0,851.0,1138.0,269.0,7331.0,5751.0,0.0,0.0,525.0,1050.0,2.0,15.0,0.0,10615.3,2883.2000000000003,601.8
2020-08-30,NJ,5560.0,12714.0,3750.0,8095.0,4119.0,51622.0,34104.0,190.0,498.0,7428.0,2070.0,102.0,391.0,28.0,129621.3999999999,42772.100000000006,16074.899999999992
2020-08-30,NM,330.0,577.0,171.0,756.0,180.0,6840.0,4692.0,0.0,0.0,472.0,165.0,1.0,0.0,0.0,8921.8,3118.7999999999997,796.7
2020-08-30,NV,660.0,1171.0,1092.0,543.0,180.0,6893.0,4866.0,60.0,74.0,915.0,921.0,5.0,208.0,34.0,13735.700000000003,2545.7000000000003,559.4000000000001
2020-08-30,NY,9495.0,13005.0,7134.0,13595.0,4624.0,111630.0,88428.0,1990.0,5615.0,14508.0,3923.0,55.0,1645.0,246.0,86177.5,29805.09999999999,26574.3
2020-08-30,OH,3022.0,7288.0,4372.0,9355.0,1792.0,84488.0,64347.0,0.0,14.0,5367.0,3560.0,22.0,569.0,51.0,113305.79999999999,28281.200000000004,12803.099999999999
2020-08-30,OK,552.0,1638.0,1142.0,1707.0,268.0,27371.0,16302.0,2.0,9.0,1192.0,1623.0,8.0,66.0,14.0,32459.199999999993,5266.599999999999,1439.2
2020-08-30,OR,338.0,354.0,690.0,1259.0,75.0,9439.0,6615.0,0.0,0.0,369.0,817.0,0.0,6.0,0.0,7417.499999999999,1447.8000000000002,282.9
2020-08-30,PA,4121.0,12448.0,8901.0,20829.0,3668.0,85313.0,64552.0,73.0,223.0,7197.0,6771.0,23.0,317.0,88.0,127907.40000000002,39337.59999999999,13750.000000000007
2020-08-30,PR,0.0,1.0,1.0,3.0,0.0,182.0,89.0,0.0,0.0,1.0,6.0,0.0,12.0,0.0,90.9,0.0,0.0
2020-08-30,RI,578.0,1695.0,589.0,1176.0,544.0,8397.0,6243.0,0.0,0.0,1045.0,432.0,7.0,15.0,0.0,19700.000000000004,6428.199999999999,1676.0999999999997
2020-08-30,SC,1328.0,4625.0,2345.0,2912.0,849.0,19921.0,15051.0,94.0,192.0,2920.0,2325.0,15.0,22.0,0.0,55880.700000000004,10342.900000000005,3512.8
2020-08-30,SD,108.0,201.0,336.0,600.0,54.0,6508.0,5302.0,17.0,0.0,320.0,886.0,1.0,5.0,3.0,3547.5,729.8000000000001,444.9
2020-08-30,TN,1036.0,2738.0,1578.0,4091.0,396.0,35922.0,24301.0,188.0,658.0,3498.0,1691.0,3.0,199.0,44.0,35167.90000000001,5289.6,2560.9999999999995
2020-08-30,TX,5015.0,18187.0,6233.0,10153.0,3253.0,131589.0,76641.0,784.0,1564.0,13723.0,5658.0,59.0,373.0,112.0,304450.6999999998,58420.10000000004,15018.900000000005
2020-08-30,UT,563.0,565.0,492.0,459.0,138.0,7709.0,5065.0,7.0,12.0,652.0,612.0,1.0,145.0,0.0,10838.799999999997,2874.9000000000005,971.1
2020-08-30,VA,1248.0,3484.0,2651.0,3018.0,839.0,31347.0,24436.0,8.0,32.0,2563.0,2674.0,14.0,133.0,25.0,42050.10000000001,10536.199999999999,5722.699999999999
2020-08-30,VT,19.0,99.0,287.0,384.0,33.0,2938.0,2214.0,0.0,0.0,63.0,381.0,0.0,9.0,0.0,1203.2,382.9,68.0
2020-08-30,WA,782.0,1724.0,1436.0,1752.0,420.0,18732.0,13344.0,3.0,5.0,1333.0,1743.0,7.0,166.0,1.0,28387.8,7131.900000000001,2276.6
2020-08-30,WI,726.0,1112.0,1542.0,3853.0,257.0,27948.0,19617.0,6.0,3.0,1263.0,3494.0,3.0,122.0,0.0,17770.699999999997,4204.000000000001,2255.7000000000007
2020-08-30,WV,91.0,688.0,687.0,1357.0,91.0,10519.0,8799.0,0.0,0.0,506.0,640.0,0.0,0.0,0.0,9903.8,1376.4,197.70000000000002
2020-08-30,WY,14.0,17.0,69.0,233.0,5.0,2897.0,2202.0,0.0,0.0,44.0,190.0,0.0,0.0,0.0,289.79999999999995,86.2,31.3
2020-09-06,AK,11.0,21.0,46.0,43.0,2.0,830.0,658.0,57.0,163.0,43.0,117.0,0.0,0.0,0.0,1030.3,90.9,10.5
2020-09-06,AL,1358.0,6487.0,2758.0,3430.0,987.0,25611.0,19518.0,484.0,1389.0,5226.0,3474.0,20.0,25.0,0.0,77292.2,12165.099999999999,2925.5
2020-09-06,AR,377.0,2406.0,2058.0,2173.0,442.0,23455.0,15379.0,266.0,3844.0,1984.0,1639.0,5.0,0.0,0.0,39709.9,7910.199999999996,2442.0
2020-09-06,AZ,2302.0,2799.0,1582.0,2008.0,607.0,15764.0,10009.0,442.0,2315.0,2186.0,1728.0,5.0,341.0,13.0,39276.69999999999,8403.599999999999,3395.4000000000005
2020-09-06,CA,11292.0,21645.0,24840.0,13392.0,4086.0,114574.0,85453.0,448.0,909.0,17336.0,11403.0,88.0,3114.0,327.0,297325.9999999997,56594.99999999997,22628.799999999985
2020-09-06,CO,684.0,1464.0,1129.0,2291.0,540.0,20158.0,14677.0,67.0,306.0,1293.0,1249.0,5.0,19.0,2.0,21812.8,8118.500000000002,3323.1999999999994
2020-09-06,CT,2501.0,6448.0,2762.0,4632.0,1882.0,24403.0,18121.0,0.0,2.0,3071.0,1403.0,14.0,45.0,0.0,71669.50000000003,21077.400000000005,5241.199999999999
2020-09-06,DC,327.0,489.0,320.0,268.0,93.0,2608.0,2002.0,0.0,0.0,309.0,104.0,6.0,14.0,0.0,4125.9,973.6,373.9
2020-09-06,DE,347.0,784.0,420.0,611.0,245.0,4826.0,3490.0,0.0,0.0,523.0,339.0,1.0,7.0,0.0,8281.100000000002,2619.4,1056.3000000000002
2020-09-06,FL,8144.0,15120.0,6943.0,9288.0,2894.0,80895.0,61924.0,3895.0,7877.0,17331.0,5983.0,47.0,242.0,44.0,169559.7000000002,32616.899999999983,12485.499999999996
2020-09-06,GA,2613.0,8814.0,4753.0,4604.0,1661.0,38038.0,27508.0,1076.0,3974.0,5664.0,3373.0,17.0,102.0,7.0,117785.60000000003,22483.40000000001,10100.2
2020-09-06,GU,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,HI,35.0,117.0,391.0,294.0,14.0,4201.0,3384.0,1.0,522.0,96.0,464.0,2.0,110.0,20.0,1213.0,160.7,91.0
2020-09-06,IA,546.0,2105.0,2643.0,3093.0,564.0,28777.0,20808.0,650.0,3082.0,1963.0,4538.0,17.0,105.0,12.0,42066.200000000004,11219.499999999996,3899.400000000001
2020-09-06,ID,105.0,627.0,356.0,443.0,93.0,5922.0,3756.0,69.0,455.0,580.0,715.0,0.0,25.0,0.0,11965.799999999997,1919.3000000000002,341.7
2020-09-06,IL,5366.0,11207.0,5825.0,9492.0,3019.0,86996.0,57149.0,594.0,1159.0,8122.0,5425.0,45.0,391.0,51.0,133828.60000000006,35735.30000000001,17074.100000000002
2020-09-06,IN,1385.0,4754.0,2469.0,4644.0,1603.0,45713.0,34151.0,808.0,2569.0,3657.0,2314.0,22.0,197.0,16.0,72283.20000000003,27791.900000000005,10458.1
2020-09-06,KS,412.0,1071.0,1359.0,1765.0,225.0,20662.0,15795.0,533.0,2240.0,1167.0,2356.0,1.0,25.0,0.0,19563.500000000004,4768.6,1745.7999999999997
2020-09-06,KY,1053.0,2794.0,1211.0,2454.0,510.0,25573.0,20578.0,5.0,129.0,2055.0,1626.0,9.0,227.0,0.0,43577.700000000004,7816.799999999999,2320.899999999999
2020-09-06,LA,2264.0,7471.0,1331.0,4358.0,1702.0,33384.0,22055.0,207.0,269.0,5773.0,1341.0,30.0,155.0,26.0,87383.19999999998,20099.20000000001,8796.1
2020-09-06,MA,3978.0,10552.0,4077.0,7246.0,3554.0,42252.0,30463.0,90.0,145.0,6349.0,1968.0,21.0,107.0,7.0,130883.50000000013,43621.00000000004,21176.999999999996
2020-09-06,MD,1986.0,5258.0,1685.0,4026.0,1264.0,27145.0,20162.0,587.0,1186.0,3602.0,1517.0,26.0,336.0,0.0,55542.899999999965,13542.199999999993,6654.199999999998
2020-09-06,ME,59.0,264.0,516.0,837.0,47.0,6614.0,5439.0,1.0,3.0,199.0,784.0,0.0,6.0,0.0,4089.5000000000005,691.8,262.6
2020-09-06,MI,2868.0,4155.0,2534.0,11201.0,1546.0,39450.0,31594.0,227.0,387.0,4384.0,6755.0,31.0,290.0,0.0,52342.10000000002,19863.900000000016,10807.699999999997
2020-09-06,MN,1020.0,2266.0,2053.0,3696.0,717.0,27442.0,21301.0,12.0,146.0,2220.0,4958.0,12.0,51.0,38.0,31409.2,10328.500000000002,4601.0
2020-09-06,MO,1049.0,4691.0,2329.0,4359.0,827.0,54260.0,34725.0,948.0,1757.0,3186.0,2815.0,13.0,3.0,0.0,63542.70000000001,11104.699999999999,5390.900000000002
2020-09-06,MS,682.0,4462.0,2356.0,2002.0,894.0,17797.0,13579.0,1551.0,3606.0,3322.0,2366.0,26.0,31.0,3.0,69002.49999999999,14224.899999999998,3847.5999999999985
2020-09-06,MT,72.0,35.0,159.0,354.0,5.0,5725.0,3558.0,9.0,99.0,65.0,477.0,2.0,0.0,0.0,769.5,167.8,110.0
2020-09-06,NC,1615.0,5495.0,3089.0,4933.0,1133.0,44525.0,32398.0,1215.0,1646.0,3877.0,3031.0,25.0,91.0,1.0,73800.09999999989,17075.5,6594.500000000003
2020-09-06,ND,73.0,318.0,206.0,804.0,62.0,5756.0,4795.0,0.0,9.0,642.0,1104.0,3.0,0.0,0.0,4040.0,702.1999999999999,565.1
2020-09-06,NE,271.0,697.0,806.0,1718.0,208.0,14576.0,10025.0,101.0,1476.0,743.0,2047.0,1.0,28.0,0.0,19982.8,6661.899999999999,1012.0999999999999
2020-09-06,NH,205.0,1025.0,866.0,1186.0,269.0,7331.0,5787.0,1.0,0.0,529.0,1072.0,2.0,15.0,0.0,10772.800000000001,2923.2000000000003,601.8
2020-09-06,NJ,5649.0,12754.0,3775.0,8260.0,4127.0,51558.0,34196.0,614.0,846.0,7521.0,2080.0,102.0,398.0,28.0,129520.40000000001,42704.699999999975,16076.699999999992
2020-09-06,NM,350.0,596.0,176.0,785.0,181.0,6840.0,4770.0,0.0,1.0,486.0,172.0,1.0,0.0,0.0,9080.300000000001,3299.8999999999996,805.4000000000001
2020-09-06,NV,712.0,1209.0,1115.0,578.0,189.0,6894.0,4883.0,117.0,697.0,954.0,934.0,6.0,208.0,34.0,14066.8,2620.1,573.3000000000001
